user_id,group
13559,treatment
3164,treatment
11632,treatment
4674,treatment
8119,control
14992,treatment
3085,treatment
2815,treatment
12959,control
13175,treatment
11076,control
1784,control
8652,control
11752,treatment
8461,control
9009,treatment
2239,control
1217,treatment
8011,treatment
12347,control
8821,treatment
5694,treatment
6819,control
14837,treatment
8655,treatment
1100,treatment
14272,control
11787,control
13953,control
5300,treatment
3289,control
10289,treatment
1321,control
5054,treatment
1322,treatment
2638,treatment
4664,control
7376,control
7277,control
9758,control
14118,treatment
3195,control
4926,control
3003,control
9731,treatment
4016,control
499,treatment
6902,treatment
8486,control
8160,control
10779,control
8030,control
5214,treatment
9417,treatment
10359,control
9394,control
13040,control
4529,treatment
2831,treatment
13333,control
3145,treatment
8871,treatment
7894,treatment
974,control
4118,treatment
10589,treatment
5750,control
3942,control
14717,control
6754,treatment
7896,control
5162,treatment
10078,treatment
7457,control
12710,treatment
8900,treatment
4481,control
10904,control
4879,control
456,control
648,control
4440,treatment
14733,treatment
6847,treatment
2465,control
10122,control
14779,control
2593,control
234,control
3672,control
4123,control
4201,treatment
9738,control
13721,treatment
1543,treatment
12980,control
3974,control
12925,control
3693,control
3500,control
14248,treatment
4495,treatment
1598,control
8597,control
8746,treatment
6347,treatment
666,treatment
3001,control
11914,control
12860,control
13660,treatment
7649,treatment
7992,control
11031,control
12163,treatment
7842,control
1002,treatment
6330,control
4732,control
4786,control
9620,treatment
3056,treatment
3006,treatment
5164,control
13145,control
898,treatment
6164,treatment
5412,control
1707,treatment
2124,treatment
1579,control
13211,control
13710,treatment
7900,control
9556,treatment
5689,control
11238,treatment
8391,control
14206,treatment
8112,treatment
1791,treatment
6882,treatment
1044,control
7218,control
1260,control
5747,control
6089,control
7473,control
4672,control
6460,control
899,control
12857,treatment
14875,control
13793,control
5290,treatment
11734,control
6729,control
7643,treatment
12736,treatment
10942,treatment
3987,control
14228,treatment
12571,control
2204,treatment
1181,control
8605,control
11097,treatment
1005,control
14249,treatment
10232,treatment
14936,control
12842,treatment
9697,treatment
9194,treatment
9597,treatment
138,treatment
1349,treatment
3490,treatment
11428,treatment
10553,treatment
3596,control
6026,control
8703,treatment
13727,control
11579,control
8657,treatment
9750,control
1347,control
6639,treatment
12550,control
13229,treatment
2770,control
13047,treatment
6215,control
6248,treatment
3844,treatment
11967,treatment
7562,treatment
5703,control
10680,control
3694,control
1828,treatment
280,treatment
8035,control
11638,treatment
11751,control
3615,control
12810,treatment
14893,treatment
4307,treatment
6816,treatment
3826,treatment
4238,control
11956,control
14586,treatment
268,control
12817,treatment
1816,treatment
2436,control
5557,control
8268,control
3521,control
2242,treatment
10247,treatment
11653,control
4770,treatment
3039,control
1634,treatment
10823,treatment
6995,treatment
14963,control
12551,treatment
6731,control
13384,control
5431,control
6502,control
11893,control
1714,control
7513,control
102,control
6401,control
13499,treatment
13892,treatment
4753,treatment
6803,control
14737,treatment
6773,treatment
12120,control
9404,control
13307,treatment
3750,treatment
12452,treatment
14494,treatment
5017,treatment
11302,treatment
318,treatment
5095,control
11789,control
14600,control
9390,control
14326,control
1331,control
7953,treatment
8108,treatment
502,treatment
5036,control
10355,treatment
10293,control
8310,treatment
2442,treatment
8687,control
7296,treatment
9708,treatment
761,treatment
1004,treatment
9101,control
2157,treatment
12458,treatment
12011,treatment
6596,control
5101,control
6506,control
13878,treatment
11147,control
5270,treatment
2393,control
5255,treatment
14119,control
13801,treatment
9002,treatment
14386,treatment
2888,treatment
2659,treatment
3617,control
3932,control
5340,control
8543,treatment
14748,control
31,treatment
1576,control
13160,treatment
2290,treatment
14669,treatment
9890,treatment
2587,control
11115,treatment
14133,control
1307,treatment
12182,control
10992,treatment
1195,control
114,control
12460,control
653,control
12352,treatment
13751,control
14182,control
10485,treatment
5688,control
8995,control
6258,treatment
12787,control
14211,control
1768,treatment
11707,treatment
5050,control
13890,treatment
141,treatment
7876,treatment
11445,control
6503,treatment
2655,treatment
7795,control
13996,control
12279,control
13064,control
1015,treatment
6271,control
9529,treatment
3464,control
14426,control
2958,control
11446,treatment
13553,treatment
5997,control
14114,treatment
4614,control
5195,control
3180,treatment
10545,treatment
9305,control
1264,control
4919,control
468,control
13826,treatment
9304,control
14830,treatment
14518,treatment
11010,control
593,control
2201,treatment
13865,treatment
9833,treatment
400,control
2331,treatment
9565,control
14745,control
12213,control
13248,treatment
7250,control
6304,treatment
12630,control
13005,treatment
3043,treatment
1888,treatment
3192,treatment
1775,treatment
5382,control
8497,control
23,treatment
4763,treatment
288,treatment
9902,control
1685,control
5347,treatment
4156,treatment
2482,control
1910,treatment
9900,control
125,treatment
5422,control
8768,treatment
13532,treatment
13377,treatment
9159,control
8962,control
13066,control
6264,treatment
12806,treatment
2982,control
6623,treatment
8372,control
4661,control
789,control
5695,treatment
14529,control
4741,control
11801,control
13018,treatment
12717,treatment
51,control
448,control
4450,control
8846,control
8798,control
379,treatment
1089,treatment
11411,control
5182,control
7038,treatment
12275,control
6145,treatment
11159,control
6054,control
9202,control
4581,control
5835,control
1513,control
184,treatment
14944,treatment
1599,control
13460,control
13677,control
11495,treatment
14083,treatment
6049,treatment
1134,treatment
2564,treatment
12107,control
3812,treatment
5453,treatment
10265,treatment
11173,treatment
4225,treatment
11235,treatment
9174,control
6784,treatment
8404,control
3832,treatment
7308,control
9776,control
5727,treatment
9140,treatment
4125,treatment
252,control
12876,treatment
13768,treatment
5338,control
12782,treatment
5251,control
12508,control
5959,control
10969,control
13395,treatment
2561,treatment
12132,treatment
5851,treatment
3595,treatment
369,control
10957,control
3873,control
3373,control
12069,control
4186,treatment
11323,treatment
1148,control
7720,treatment
500,control
2517,control
13294,treatment
11846,control
1841,treatment
982,control
3347,treatment
11469,treatment
1162,treatment
12743,treatment
3610,treatment
7865,control
4232,control
3735,treatment
6551,control
10590,treatment
46,control
5465,control
14605,treatment
8978,control
3698,treatment
7177,control
9178,treatment
10905,control
7619,treatment
57,control
4501,treatment
5955,treatment
12510,control
1962,treatment
1438,control
4820,control
1804,control
1422,control
8827,control
13077,control
14576,treatment
11319,control
4030,control
8034,treatment
679,treatment
6840,control
2405,control
9515,control
601,treatment
11102,treatment
109,control
9815,control
5796,treatment
10306,treatment
11128,treatment
13637,control
8249,control
7765,treatment
822,treatment
1680,treatment
1276,control
10406,treatment
2416,treatment
8599,control
9818,treatment
8368,treatment
12841,treatment
2524,treatment
2912,treatment
9155,treatment
12845,treatment
2534,treatment
12525,treatment
4408,control
3063,treatment
8696,control
7148,treatment
7141,treatment
5927,treatment
10266,treatment
14361,control
12796,treatment
1785,treatment
13859,control
5307,control
3141,treatment
11374,control
10257,control
8212,treatment
8604,control
440,control
10732,treatment
2803,control
8442,control
8781,treatment
11926,control
11237,treatment
6965,treatment
13717,treatment
5141,control
11039,control
11378,control
6007,control
1632,control
9103,control
11082,treatment
10852,treatment
7840,control
6237,treatment
1507,control
1345,control
811,treatment
3736,treatment
11764,control
4549,treatment
3601,treatment
7671,treatment
10542,treatment
13625,treatment
605,treatment
13144,control
8511,control
11449,treatment
11195,control
13255,treatment
5494,control
10846,control
13281,control
9543,treatment
12098,treatment
11264,treatment
8287,treatment
11591,treatment
13356,control
5859,control
53,treatment
10495,control
6952,control
13924,treatment
8458,control
7500,control
3499,control
5386,control
14025,control
2409,treatment
6648,control
14690,treatment
451,control
771,treatment
3765,treatment
13388,control
5112,treatment
1922,control
14008,treatment
7150,control
2315,control
1319,control
10675,treatment
5151,treatment
4740,control
7169,control
12258,treatment
2350,treatment
9488,control
14047,control
12740,treatment
4144,treatment
8288,control
13567,treatment
8760,control
12206,treatment
13669,treatment
10570,control
13896,treatment
13641,treatment
539,control
14638,control
12836,control
12447,treatment
14953,control
9598,treatment
2572,treatment
8300,control
2196,treatment
6226,control
7445,control
4723,control
4387,treatment
4721,control
4190,control
7079,control
6678,treatment
5109,treatment
12681,control
10731,control
4422,treatment
13597,control
1735,treatment
1483,control
11438,treatment
10759,control
3057,treatment
790,control
12622,treatment
11605,control
14372,treatment
12938,control
1578,treatment
11098,control
5990,treatment
2391,control
376,treatment
12372,control
8507,control
1843,treatment
12003,treatment
9595,control
3783,treatment
10203,treatment
9680,control
3824,treatment
160,treatment
2808,control
8823,control
4482,treatment
7581,treatment
10887,treatment
13764,control
907,control
9667,treatment
11918,treatment
14959,control
3723,treatment
9108,treatment
8540,treatment
13685,treatment
4621,treatment
8436,treatment
8098,control
11783,treatment
95,treatment
4966,control
3681,control
9258,treatment
7481,treatment
847,treatment
13437,control
3817,treatment
10506,control
5372,control
9441,treatment
12186,treatment
2600,treatment
10918,treatment
14863,control
14313,treatment
11970,treatment
10219,control
9613,control
12727,control
8113,treatment
7503,control
3786,control
12420,treatment
8248,control
12062,control
8277,treatment
2296,treatment
14222,control
12735,treatment
7082,treatment
8439,treatment
301,treatment
8860,treatment
11316,treatment
3014,control
3027,control
3607,treatment
1350,control
13921,control
7860,control
6636,treatment
10814,treatment
7834,treatment
1177,treatment
4293,control
11984,treatment
13901,control
772,treatment
7472,control
7517,control
2765,control
10527,treatment
7774,control
9978,treatment
8421,control
9271,control
5654,control
10945,control
3904,control
6537,control
8364,treatment
14813,control
14348,control
6023,treatment
7713,control
11092,treatment
2835,treatment
1930,treatment
14261,treatment
7329,treatment
5868,treatment
8289,treatment
11566,treatment
5518,treatment
1342,treatment
13073,treatment
13280,treatment
7352,treatment
2864,treatment
6772,treatment
11072,control
11768,control
13393,control
1486,treatment
4198,treatment
7976,control
7644,treatment
10919,control
2931,treatment
14783,control
9832,treatment
13635,control
8278,treatment
4013,control
1017,treatment
13415,control
3060,control
13133,treatment
2369,treatment
6659,treatment
2502,control
3989,control
7661,treatment
1998,treatment
40,control
13292,control
12996,control
2017,treatment
3953,treatment
13906,treatment
5622,treatment
6005,treatment
12139,treatment
14985,control
7375,treatment
9679,treatment
9988,control
10784,control
493,treatment
14199,control
5984,treatment
1625,control
11809,treatment
476,treatment
11983,treatment
7824,treatment
13942,treatment
9110,treatment
8724,control
7328,treatment
5563,control
8180,treatment
13628,control
1874,treatment
10738,treatment
10595,control
9084,treatment
2101,treatment
14999,control
12731,control
3923,treatment
9896,treatment
478,treatment
1699,control
8193,control
5478,control
181,control
1583,treatment
12948,treatment
7027,treatment
6642,control
4165,treatment
8283,control
5080,control
5379,treatment
7196,control
6234,treatment
3895,control
4689,control
9961,control
10573,treatment
8018,treatment
8494,treatment
827,control
2236,treatment
12657,treatment
6415,treatment
13277,control
5468,treatment
1234,control
4747,control
11921,treatment
7493,control
2234,treatment
12444,treatment
12883,control
5817,treatment
13659,treatment
14954,control
6033,control
6598,control
2814,control
7136,treatment
3193,treatment
863,control
14198,control
1452,control
12311,control
14473,control
3265,control
289,control
5349,treatment
9275,treatment
1798,treatment
2109,control
9079,treatment
4636,control
1968,treatment
10259,treatment
1945,control
3791,control
1590,treatment
11233,control
5196,control
861,treatment
14773,control
4512,treatment
1694,treatment
5960,treatment
4709,control
9290,control
7664,control
5932,control
3819,treatment
3114,treatment
3670,control
12063,treatment
294,control
4974,treatment
9350,control
8999,treatment
5222,control
6139,control
3769,treatment
4275,control
1328,control
6993,treatment
11866,treatment
5238,treatment
12614,treatment
110,treatment
14767,control
9430,treatment
844,control
14395,treatment
7020,treatment
10973,control
13218,control
14427,control
14405,treatment
9736,control
7426,control
3722,control
2802,control
3354,control
4572,treatment
9962,treatment
7851,treatment
11116,treatment
8731,control
1255,control
14768,control
7600,control
7613,control
188,treatment
7770,treatment
8600,treatment
739,control
8335,treatment
11722,control
5314,treatment
13675,control
11718,control
2054,treatment
9359,treatment
7929,treatment
6078,control
5223,treatment
2780,treatment
8790,treatment
11650,treatment
96,control
8892,treatment
8473,treatment
8255,control
3398,treatment
10931,control
2099,control
8847,control
9008,treatment
12582,control
7723,control
12872,treatment
14888,control
4537,control
12811,control
5179,treatment
9699,control
12047,treatment
11340,treatment
7528,treatment
6485,treatment
8029,control
9661,treatment
4227,control
7371,treatment
5448,treatment
10903,treatment
1921,treatment
286,treatment
106,treatment
9739,treatment
14307,treatment
5296,treatment
4866,control
2340,treatment
6060,treatment
13630,treatment
12908,treatment
12746,control
11737,control
1983,treatment
14877,treatment
10117,treatment
2536,treatment
6714,control
10384,treatment
11748,treatment
262,treatment
13374,treatment
5000,control
2610,control
6455,control
14156,treatment
9965,control
3462,control
13617,control
4445,treatment
7522,treatment
1390,treatment
5428,treatment
12951,treatment
651,treatment
7716,treatment
1484,control
11478,treatment
11175,treatment
7000,treatment
13622,treatment
11543,treatment
3326,control
7103,treatment
435,control
762,control
6229,treatment
9611,treatment
6862,control
3290,control
14633,treatment
7734,treatment
7483,control
8598,treatment
10466,control
8538,control
8311,control
13455,treatment
13753,control
5039,control
2019,control
9487,treatment
12768,treatment
5051,control
9355,treatment
13038,treatment
11587,treatment
6903,control
1963,control
9400,control
409,control
6205,treatment
8061,control
5861,control
8942,treatment
2251,control
10975,treatment
9789,treatment
11810,control
5192,treatment
4356,control
5876,treatment
4986,control
5163,treatment
1256,control
10263,treatment
621,control
7942,treatment
4953,control
13655,control
11106,treatment
2957,control
2615,control
425,control
12628,treatment
14865,treatment
4605,control
3084,treatment
8524,control
8991,control
8581,treatment
2692,control
13109,treatment
5015,treatment
1706,control
5837,control
9129,control
4369,treatment
13781,treatment
13039,treatment
8721,control
7395,treatment
5153,control
13396,treatment
3809,treatment
11214,treatment
7706,treatment
9970,control
7192,control
13661,treatment
12391,treatment
9071,control
14798,control
8662,control
14941,treatment
6654,treatment
5046,treatment
13847,treatment
3585,treatment
1834,control
6243,treatment
12545,treatment
8656,control
7969,treatment
2639,control
13922,treatment
9752,control
7505,treatment
11701,treatment
14672,treatment
5799,treatment
9061,treatment
13647,treatment
8730,control
13157,control
5106,treatment
10612,control
11463,control
11622,treatment
5769,control
6315,treatment
5640,control
5690,control
9671,treatment
5525,control
3026,control
9830,treatment
6323,treatment
10064,control
678,treatment
3903,control
3432,control
9923,treatment
9558,treatment
7266,treatment
458,control
14011,treatment
9130,control
3445,treatment
11977,control
6961,treatment
10670,control
2939,treatment
1839,treatment
785,treatment
3045,treatment
10077,treatment
11007,control
4255,treatment
6202,control
14138,treatment
10389,control
6707,control
9235,treatment
7592,treatment
7848,control
5500,treatment
9486,treatment
11386,control
1512,control
9657,treatment
3523,control
2720,treatment
10603,control
8185,control
4398,control
9650,treatment
2954,treatment
6193,control
4024,control
13419,treatment
191,treatment
3558,treatment
7993,treatment
14244,treatment
11936,treatment
3423,control
12318,control
4558,treatment
735,treatment
5011,treatment
6369,treatment
10039,control
4554,control
3992,control
4480,treatment
558,treatment
91,treatment
9834,treatment
3070,control
3481,control
1238,control
2767,control
5367,treatment
4536,treatment
8025,treatment
7965,control
530,treatment
10674,control
6291,control
6500,control
14346,treatment
14309,treatment
9091,control
4168,treatment
1880,treatment
4683,control
4888,treatment
159,treatment
11682,control
1104,control
10404,treatment
10625,treatment
9656,treatment
9946,treatment
6715,control
4124,control
3553,treatment
14229,treatment
13303,control
9797,control
10745,control
2255,control
473,control
8081,treatment
8960,control
7945,control
4922,control
4036,control
14134,control
11183,treatment
5937,control
6486,control
7629,control
236,treatment
12954,treatment
1496,treatment
4969,treatment
1102,treatment
12877,treatment
8983,control
6992,control
4666,control
2713,treatment
6211,control
9933,control
9744,control
9193,treatment
5243,treatment
5602,control
9938,control
8306,treatment
10024,control
13072,treatment
9846,control
11283,control
3969,treatment
5843,treatment
4623,control
6699,control
5495,control
13626,treatment
9166,treatment
1603,control
12229,treatment
3168,treatment
3861,control
7291,control
6969,treatment
330,treatment
3258,treatment
2006,treatment
10338,control
4772,treatment
1722,control
5543,treatment
13024,control
9255,control
7755,treatment
879,treatment
14265,treatment
11850,treatment
4801,control
7076,control
9742,treatment
11907,control
9837,treatment
12921,treatment
11282,treatment
11364,treatment
3410,control
10476,control
6730,control
11037,treatment
4326,control
12369,control
4178,treatment
1948,treatment
3579,control
9591,control
7402,control
14796,control
9814,treatment
11900,control
9257,treatment
11899,treatment
9264,treatment
5772,control
7344,treatment
10883,treatment
14095,control
112,control
5572,treatment
590,treatment
14401,treatment
12316,treatment
5276,treatment
14398,control
3590,control
12560,treatment
6228,treatment
12005,control
10273,treatment
6293,control
14393,control
3822,control
9475,treatment
13730,control
8357,treatment
5993,control
3697,treatment
14454,control
14465,treatment
2657,control
5328,control
12933,treatment
14675,treatment
1852,control
1112,control
3933,treatment
8809,treatment
13443,treatment
1010,treatment
14892,treatment
8139,treatment
228,control
8550,treatment
2179,treatment
1018,treatment
9531,treatment
3818,control
6051,control
6456,control
12371,treatment
14511,treatment
3621,control
7225,control
10976,treatment
3562,treatment
6353,treatment
1892,control
13375,treatment
2644,treatment
7786,control
13740,treatment
1156,control
8970,treatment
10682,treatment
2679,control
8173,treatment
363,treatment
5707,control
6767,treatment
9052,control
11013,control
12809,treatment
9944,control
6863,treatment
320,treatment
14467,control
6087,control
1916,control
4586,treatment
7819,treatment
190,treatment
11219,control
14636,treatment
13853,treatment
14850,control
3068,treatment
13036,treatment
10437,control
11879,control
10676,control
5408,control
9055,control
5929,control
10310,control
10799,control
13556,control
10300,control
12509,treatment
7047,control
13181,treatment
2459,control
14724,control
5197,control
7185,treatment
9143,treatment
1886,control
12140,treatment
2896,treatment
13108,control
925,treatment
8851,treatment
5187,control
8270,treatment
8261,treatment
11207,treatment
5516,treatment
1244,treatment
9501,control
8241,control
2688,treatment
838,control
11497,control
634,control
10513,treatment
928,control
9892,control
11659,control
2565,control
1719,control
9053,control
5586,treatment
5026,control
8326,treatment
904,control
1273,control
13894,treatment
7710,control
8506,treatment
1290,treatment
2966,treatment
12838,control
1861,treatment
4027,control
5449,treatment
11105,treatment
7388,control
6666,treatment
421,control
11877,treatment
3107,control
14835,control
8618,control
11227,treatment
10736,control
13681,treatment
11337,control
107,control
4031,control
399,control
13223,treatment
1111,control
10021,treatment
4589,treatment
10514,control
8063,control
7342,control
346,treatment
1411,treatment
5074,treatment
5768,control
9054,control
13387,control
12570,treatment
1636,treatment
10270,treatment
10574,treatment
2946,treatment
14493,control
5299,treatment
1540,treatment
2866,control
9886,treatment
8107,treatment
1214,control
11361,control
14591,control
14919,control
7207,treatment
14769,control
3841,treatment
5822,control
6495,treatment
14375,treatment
13021,treatment
1901,treatment
8438,treatment
14245,control
14092,control
8456,control
8140,control
14449,treatment
14289,treatment
13129,treatment
8780,control
8560,treatment
1180,treatment
3548,control
2269,control
4345,control
2701,treatment
7700,treatment
9801,control
13845,control
4078,control
3528,control
2700,control
4513,treatment
1479,treatment
7019,control
4742,treatment
5809,treatment
10408,control
10283,treatment
10707,treatment
12015,control
2451,control
2187,control
12207,treatment
8966,control
1715,control
7310,control
5082,control
14407,treatment
5460,control
4098,control
8179,control
14305,control
563,control
14463,treatment
1304,control
3015,control
14387,treatment
14227,treatment
11600,treatment
13459,treatment
13113,treatment
10713,treatment
1592,treatment
1601,treatment
6497,treatment
3399,treatment
656,control
12109,control
8232,control
9675,control
5121,control
7290,control
12900,control
2448,control
6406,treatment
6751,control
12985,treatment
12305,control
11675,treatment
3144,control
291,control
6890,control
12964,control
10766,treatment
2705,control
8613,control
11777,control
1689,control
6906,treatment
12023,control
2608,treatment
4524,treatment
12957,control
4246,control
6652,control
2813,control
4476,control
3151,treatment
8728,treatment
6210,control
3582,treatment
2702,control
2316,control
7130,treatment
9000,control
11258,control
10432,treatment
36,control
1099,treatment
3679,control
5933,control
8673,control
841,control
13575,control
1570,control
12295,control
13093,control
7673,control
14791,treatment
5805,control
12148,control
4867,control
9616,control
251,treatment
1567,control
3392,treatment
7131,treatment
4775,treatment
4616,treatment
13600,treatment
5004,treatment
13436,control
4791,treatment
2651,control
836,treatment
12780,treatment
6318,treatment
7614,control
12021,treatment
6976,treatment
6265,control
7654,control
6382,treatment
10617,treatment
9451,treatment
707,treatment
1047,control
8887,control
10880,control
154,treatment
9221,treatment
5731,treatment
10616,control
14485,treatment
14084,control
4626,treatment
11857,treatment
12413,control
11760,treatment
6082,control
11694,treatment
2883,control
5441,control
11221,control
8638,treatment
3949,control
412,control
5994,treatment
13889,treatment
12849,control
7867,treatment
12462,treatment
6077,control
12131,control
2645,treatment
10803,control
2873,treatment
2671,treatment
6232,treatment
6629,treatment
6040,treatment
13969,control
12287,control
3501,treatment
13096,control
10666,control
10928,treatment
12274,control
9288,treatment
6190,control
11635,treatment
14490,treatment
5032,treatment
14699,control
11593,treatment
14827,treatment
4639,control
12649,control
2604,treatment
1704,control
14831,control
6389,control
408,control
14572,control
11590,treatment
3599,treatment
2945,treatment
9713,treatment
14602,control
8963,control
8531,control
4642,control
11652,control
9773,control
11281,treatment
5002,control
1172,treatment
2938,control
7991,control
1122,control
4344,treatment
2439,treatment
3563,control
8064,control
4802,control
6837,control
11889,control
1227,control
7695,treatment
13745,control
11180,treatment
2578,control
11285,treatment
204,treatment
3036,control
12507,treatment
10961,treatment
14729,control
1261,treatment
9654,treatment
13365,treatment
11770,treatment
12997,control
13918,control
1521,control
5615,control
12604,control
8133,control
14528,control
7008,control
5779,control
5137,treatment
13220,control
6418,control
14649,treatment
11254,treatment
8472,control
14578,treatment
12296,control
6905,control
5232,treatment
2323,treatment
9513,treatment
2871,control
1384,control
12775,control
14512,treatment
13426,treatment
13290,treatment
11524,control
4983,control
3623,treatment
2453,control
10382,control
8912,control
14385,control
12226,control
1458,control
9386,control
9678,control
2523,control
3874,control
3465,control
10800,control
2411,treatment
8636,treatment
1262,control
13995,treatment
10209,control
4692,control
1559,control
13177,treatment
2975,control
4702,control
6156,treatment
6520,treatment
7940,treatment
1659,control
14435,treatment
5701,treatment
7087,treatment
6770,control
11897,treatment
4185,control
13607,control
14996,treatment
4274,treatment
10455,treatment
810,control
4071,treatment
5410,treatment
12071,control
10140,treatment
6822,treatment
1084,control
1317,treatment
12975,control
2408,control
1397,control
5953,control
14867,control
1027,control
4126,control
8144,treatment
8087,treatment
5874,treatment
9669,treatment
4734,treatment
10452,control
4453,treatment
12455,treatment
3099,control
3405,control
13945,treatment
1822,control
13650,control
7096,control
12968,control
13858,treatment
5220,control
10236,control
8520,treatment
2643,treatment
7370,control
4603,control
2632,control
10217,control
14890,control
6907,control
5699,treatment
13782,control
8741,control
215,control
9490,control
8808,treatment
12675,control
7933,control
6651,control
5473,treatment
6696,control
3480,control
9116,treatment
9643,control
9069,control
10984,treatment
5567,control
4707,control
13766,control
11766,control
14563,control
10285,control
2789,control
5962,treatment
5804,control
7918,treatment
5717,control
12463,control
3296,control
8535,control
5014,control
1607,control
3009,treatment
2073,treatment
9926,treatment
11377,control
7119,treatment
12505,treatment
6997,treatment
10218,treatment
5916,treatment
9788,control
10367,treatment
6255,treatment
3834,control
10171,control
10974,control
3434,control
10606,control
1765,treatment
763,control
3449,control
7567,treatment
1783,treatment
3487,treatment
6739,treatment
9034,control
7958,treatment
12770,control
10892,treatment
9218,control
4975,control
7862,control
11249,treatment
9782,control
13465,treatment
13980,treatment
1430,treatment
970,treatment
13370,control
5450,treatment
7285,control
9354,control
14239,treatment
11504,treatment
13643,treatment
10832,treatment
9066,treatment
2085,treatment
727,treatment
7490,treatment
13389,control
639,treatment
1186,treatment
9349,treatment
14181,control
12025,treatment
8095,control
5047,control
1216,control
1622,control
11902,control
11665,treatment
5149,control
3071,control
914,treatment
32,control
8414,treatment
6779,control
8564,control
2336,control
8238,control
6855,treatment
8853,control
5847,control
5052,treatment
12492,control
162,treatment
4795,control
13603,control
5958,control
12368,control
14059,treatment
3600,control
5275,control
8621,control
3782,control
13618,treatment
12773,treatment
12323,treatment
5288,treatment
10529,control
961,control
12416,treatment
8481,control
5514,control
12000,control
1748,control
6489,treatment
5451,treatment
8899,control
14243,control
1875,treatment
11181,treatment
1463,treatment
7053,treatment
2551,treatment
1480,control
13605,control
9628,treatment
4990,control
13310,treatment
12277,control
7022,control
10401,control
4174,treatment
13121,control
2388,treatment
5552,control
5686,treatment
6727,treatment
7559,control
7106,control
428,control
8862,control
9686,treatment
13843,control
11928,control
754,treatment
3981,control
9298,control
322,control
5200,control
8230,control
80,control
9421,treatment
8352,control
13875,treatment
2444,treatment
4292,control
10711,control
604,control
1696,treatment
9894,treatment
13409,control
5390,control
4180,treatment
13929,treatment
13815,treatment
7553,treatment
14032,treatment
7338,control
12913,treatment
8775,treatment
3390,treatment
12116,treatment
556,treatment
11218,control
13355,control
737,control
8257,control
9448,treatment
6851,control
5675,control
12605,treatment
1924,control
12516,control
3483,control
3746,control
7418,control
2665,control
3950,treatment
8080,control
1316,control
275,control
12704,treatment
10222,control
8373,control
1151,treatment
8474,treatment
10819,treatment
10197,treatment
11716,control
12573,control
13776,control
7498,control
12215,control
9120,control
14505,control
6554,treatment
3492,treatment
2358,control
8479,control
8219,treatment
702,treatment
7634,control
12677,treatment
941,treatment
2086,control
3631,treatment
958,control
7678,control
11362,control
10753,control
3707,control
3514,treatment
2540,treatment
5145,control
1602,treatment
720,treatment
3814,control
5782,control
10208,treatment
1233,control
11885,control
452,treatment
643,treatment
3583,treatment
8574,control
7670,treatment
6307,control
1820,treatment
4960,control
12814,treatment
2715,control
4430,control
7588,treatment
11550,control
5169,control
14443,control
10435,control
10357,control
13960,control
6753,treatment
12124,control
9222,treatment
8829,treatment
8177,control
14371,treatment
10084,control
3526,treatment
2898,treatment
2641,control
8005,treatment
11068,control
13944,control
7209,treatment
3929,control
11827,treatment
5277,treatment
7159,treatment
8398,treatment
10688,control
14285,treatment
7912,control
13329,control
13773,treatment
10080,treatment
13097,treatment
4367,treatment
377,control
4407,treatment
2752,control
10225,control
3127,control
15000,treatment
9270,control
7771,control
721,control
14778,control
9489,control
14423,treatment
9365,control
906,treatment
7166,treatment
13785,treatment
9505,treatment
9238,control
9016,control
534,control
1630,treatment
14294,treatment
14101,treatment
7206,control
7915,control
14439,control
2546,treatment
4169,control
8299,control
3408,treatment
9538,control
6790,treatment
7147,control
12297,treatment
2168,control
10210,treatment
3916,treatment
5437,control
3425,control
14565,treatment
11883,control
14582,treatment
6136,treatment
10730,treatment
10055,treatment
2506,treatment
10726,treatment
10287,control
1761,control
12392,treatment
9467,control
5474,treatment
10703,treatment
14087,treatment
12556,control
146,treatment
14581,control
8744,treatment
9001,control
7531,control
9450,treatment
5134,treatment
329,treatment
10132,treatment
5380,control
6167,treatment
6334,control
13300,treatment
2240,control
2219,control
7515,control
10379,treatment
2753,treatment
9518,control
8723,control
8665,treatment
4420,control
2795,treatment
11270,control
5044,treatment
12611,treatment
9737,control
7226,control
5207,control
3939,control
1803,treatment
5915,control
13712,treatment
11187,treatment
5875,treatment
13225,treatment
7309,control
2152,treatment
11964,treatment
6868,control
11390,treatment
14880,control
437,treatment
11950,control
9321,control
12680,control
14646,treatment
258,treatment
2513,control
8118,control
11240,control
4889,treatment
5524,treatment
287,control
12344,treatment
13561,treatment
12881,treatment
7333,control
9506,control
2890,control
11581,treatment
12490,control
9510,control
8711,treatment
523,treatment
3798,treatment
3163,treatment
14964,treatment
519,control
6216,control
6786,treatment
12669,control
3305,treatment
5928,control
5419,control
12133,control
8062,control
4122,treatment
8901,control
11684,treatment
3767,treatment
328,control
3182,control
2138,treatment
4303,treatment
9711,treatment
13538,control
9587,control
8086,control
10704,control
13414,control
3887,control
64,control
7746,treatment
12222,treatment
9371,treatment
9077,treatment
2733,control
6499,treatment
14058,treatment
8789,control
12799,treatment
7938,control
12211,control
6343,treatment
14834,treatment
8906,treatment
5934,control
11056,control
5743,treatment
14331,treatment
3285,control
4550,control
3498,treatment
7155,treatment
3320,treatment
14041,control
11225,treatment
4390,treatment
7631,control
10061,treatment
859,treatment
136,control
12966,control
8624,treatment
1211,control
10900,control
10015,treatment
4478,control
3890,control
8296,control
10825,treatment
13224,treatment
10005,treatment
10867,control
13585,treatment
1738,treatment
