user_id,gender,age,region
11797,Ж,42,Краснодарский край
11798,Ж,36,Нижегородская область
11799,Ж,29,Санкт-Петербург
11800,Ж,35,Астраханская область
11801,Ж,39,Краснодарский край
11802,Ж,32,Санкт-Петербург
11803,Ж,34,Нижегородская область
11804,Ж,32,Краснодарский край
11805,М,34,Краснодарский край
11806,Ж,31,Санкт-Петербург
11807,М,42,Краснодарский край
11808,М,34,Краснодарский край
11809,Ж,35,Нижегородская область
11810,Ж,36,Санкт-Петербург
11811,М,43,Астраханская область
11812,Ж,39,Краснодарский край
11813,М,34,Краснодарский край
11814,М,34,Санкт-Петербург
11815,М,37,Нижегородская область
11816,М,43,Санкт-Петербург
11817,М,41,Иркутская область
11818,М,43,Иркутская область
11819,М,43,Краснодарский край
11820,М,40,Краснодарский край
11821,М,32,Иркутская область
11822,М,33,Краснодарский край
11823,М,43,Краснодарский край
11824,Ж,34,Оренбургская область
11825,Ж,31,Краснодарский край
11826,М,34,Нижегородская область
11827,Ж,28,Краснодарский край
11828,М,28,Краснодарский край
11829,Ж,31,Санкт-Петербург
11830,Ж,41,Нижегородская область
11831,М,30,Санкт-Петербург
11832,Ж,35,Краснодарский край
11833,Ж,31,Краснодарский край
11834,Ж,37,Нижегородская область
11835,М,37,Санкт-Петербург
11836,М,34,Краснодарский край
11837,М,26,Санкт-Петербург
11838,Ж,30,Санкт-Петербург
11839,Ж,23,Иркутская область
11840,Ж,39,Краснодарский край
11841,Ж,33,Краснодарский край
11842,Ж,36,Санкт-Петербург
11843,Ж,33,Нижегородская область
11844,М,37,Краснодарский край
11845,Ж,44,Санкт-Петербург
11846,М,31,Краснодарский край
11847,Ж,27,Краснодарский край
11848,Ж,29,Иркутская область
11849,М,28,Иркутская область
11850,Ж,28,Краснодарский край
11851,Ж,38,Краснодарский край
11852,Ж,27,Краснодарский край
11853,Ж,39,Оренбургская область
11854,Ж,33,Иркутская область
11855,Ж,33,Иркутская область
11856,Ж,43,Краснодарский край
11857,М,32,Краснодарский край
11858,М,42,Оренбургская область
11859,М,19,Оренбургская область
11860,Ж,43,Иркутская область
11861,Ж,38,Астраханская область
11862,М,28,Иркутская область
11863,М,40,Санкт-Петербург
11864,М,29,Оренбургская область
11865,М,40,Нижегородская область
11866,Ж,38,Краснодарский край
11867,М,30,Нижегородская область
11868,М,44,Санкт-Петербург
11869,Ж,26,Санкт-Петербург
11870,М,35,Санкт-Петербург
11871,М,39,Краснодарский край
11872,Ж,34,Иркутская область
11873,Ж,40,Краснодарский край
11874,М,44,Оренбургская область
11875,Ж,30,Краснодарский край
11876,М,34,Иркутская область
11877,Ж,22,Краснодарский край
11878,Ж,35,Краснодарский край
11879,М,33,Оренбургская область
11880,Ж,36,Нижегородская область
11881,Ж,38,Оренбургская область
11882,М,45,Иркутская область
11883,М,31,Нижегородская область
11884,Ж,35,Оренбургская область
11885,Ж,33,Краснодарский край
11886,Ж,36,Иркутская область
11887,Ж,33,Санкт-Петербург
11888,М,32,Нижегородская область
11889,М,35,Краснодарский край
11890,Ж,32,Краснодарский край
11891,М,41,Краснодарский край
11892,Ж,40,Санкт-Петербург
11893,М,26,Оренбургская область
11894,Ж,30,Оренбургская область
11895,М,35,Краснодарский край
11896,Ж,30,Астраханская область
11897,М,35,Санкт-Петербург
11898,Ж,35,Санкт-Петербург
11899,М,35,Краснодарский край
11900,Ж,36,Оренбургская область
11901,Ж,32,Оренбургская область
11902,М,26,Краснодарский край
11903,М,33,Краснодарский край
11904,Ж,32,Оренбургская область
11905,Ж,31,Астраханская область
11906,Ж,37,Санкт-Петербург
11907,М,39,Краснодарский край
11908,Ж,42,Санкт-Петербург
11909,Ж,32,Оренбургская область
11910,М,39,Краснодарский край
11911,Ж,44,Краснодарский край
11912,М,42,Астраханская область
11913,М,36,Санкт-Петербург
11914,Ж,32,Санкт-Петербург
11915,М,32,Краснодарский край
11916,Ж,38,Иркутская область
11917,М,39,Оренбургская область
11918,М,39,Краснодарский край
11919,М,42,Санкт-Петербург
11920,М,38,Иркутская область
11921,М,30,Оренбургская область
11922,Ж,43,Иркутская область
11923,М,37,Оренбургская область
11924,Ж,32,Иркутская область
11925,М,31,Иркутская область
11926,М,32,Оренбургская область
11927,Ж,40,Краснодарский край
11928,Ж,34,Краснодарский край
11929,М,38,Нижегородская область
11930,М,34,Санкт-Петербург
11931,Ж,32,Краснодарский край
11932,М,37,Краснодарский край
11933,М,41,Санкт-Петербург
11934,Ж,25,Иркутская область
11935,М,34,Санкт-Петербург
11936,Ж,43,Санкт-Петербург
11937,Ж,38,Краснодарский край
11938,М,34,Санкт-Петербург
11939,Ж,42,Оренбургская область
11940,Ж,32,Санкт-Петербург
11941,М,38,Оренбургская область
11942,М,32,Краснодарский край
11943,М,44,Иркутская область
11944,М,33,Оренбургская область
11945,М,36,Санкт-Петербург
11946,М,39,Краснодарский край
11947,М,41,Санкт-Петербург
11948,Ж,31,Краснодарский край
11949,М,18,Краснодарский край
11950,М,32,Иркутская область
11951,Ж,35,Краснодарский край
11952,М,31,Санкт-Петербург
11953,Ж,32,Санкт-Петербург
11954,Ж,35,Краснодарский край
11955,Ж,27,Краснодарский край
11956,Ж,37,Краснодарский край
11957,Ж,32,Санкт-Петербург
11958,Ж,36,Санкт-Петербург
11959,М,36,Краснодарский край
11960,М,40,Санкт-Петербург
11961,М,35,Иркутская область
11962,М,27,Нижегородская область
11963,М,35,Санкт-Петербург
11964,М,35,Санкт-Петербург
11965,Ж,41,Краснодарский край
11966,Ж,33,Республика Адыгея
11967,Ж,28,Санкт-Петербург
11968,М,31,Санкт-Петербург
11969,М,37,Санкт-Петербург
11970,Ж,31,Астраханская область
11971,Ж,45,Санкт-Петербург
11972,М,37,Краснодарский край
11973,Ж,36,Астраханская область
11974,Ж,43,Иркутская область
11975,Ж,33,Краснодарский край
11976,М,36,Нижегородская область
11977,М,32,Санкт-Петербург
11978,Ж,30,Иркутская область
11979,Ж,35,Краснодарский край
11980,Ж,34,Санкт-Петербург
11981,Ж,35,Нижегородская область
11982,М,34,Краснодарский край
11983,Ж,35,Оренбургская область
11984,М,38,Санкт-Петербург
11985,Ж,27,Санкт-Петербург
11986,М,41,Краснодарский край
11987,Ж,34,Оренбургская область
11988,Ж,29,Краснодарский край
11989,М,32,Республика Адыгея
11990,Ж,33,Иркутская область
11991,М,33,Иркутская область
11992,М,26,Краснодарский край
11993,М,28,Нижегородская область
11994,Ж,40,Краснодарский край
11995,Ж,36,Санкт-Петербург
11996,М,34,Краснодарский край
11997,Ж,33,Санкт-Петербург
11998,М,37,Краснодарский край
11999,М,38,Краснодарский край
12000,М,36,Краснодарский край
12001,М,40,Нижегородская область
12002,Ж,34,Иркутская область
12003,Ж,30,Санкт-Петербург
12004,Ж,35,Краснодарский край
12005,Ж,35,Санкт-Петербург
12006,М,33,Краснодарский край
12007,М,31,Республика Адыгея
12008,Ж,29,Нижегородская область
12009,М,38,Оренбургская область
12010,М,38,Республика Адыгея
12011,М,29,Иркутская область
12012,М,38,Нижегородская область
12013,М,33,Иркутская область
12014,Ж,40,Краснодарский край
12015,М,37,Иркутская область
12016,М,33,Иркутская область
12017,Ж,39,Санкт-Петербург
12018,Ж,43,Нижегородская область
12019,М,38,Краснодарский край
12020,М,33,Республика Адыгея
12021,Ж,33,Краснодарский край
12022,Ж,38,Оренбургская область
12023,Ж,34,Краснодарский край
12024,Ж,37,Санкт-Петербург
12025,М,28,Санкт-Петербург
12026,Ж,44,Нижегородская область
12027,М,42,Оренбургская область
12028,М,35,Санкт-Петербург
12029,Ж,35,Нижегородская область
12030,Ж,36,Нижегородская область
12031,М,27,Иркутская область
12032,Ж,33,Краснодарский край
12033,Ж,27,Санкт-Петербург
12034,Ж,27,Санкт-Петербург
12035,М,26,Краснодарский край
12036,Ж,35,Санкт-Петербург
12037,М,34,Санкт-Петербург
12038,Ж,32,Иркутская область
12039,М,25,Краснодарский край
12040,Ж,32,Краснодарский край
12041,М,26,Краснодарский край
12042,М,38,Иркутская область
12043,М,32,Астраханская область
12044,Ж,33,Санкт-Петербург
12045,М,31,Нижегородская область
12046,Ж,42,Санкт-Петербург
12047,Ж,37,Санкт-Петербург
12048,М,37,Санкт-Петербург
12049,М,37,Краснодарский край
12050,М,41,Нижегородская область
12051,Ж,31,Краснодарский край
12052,М,29,Краснодарский край
12053,М,41,Нижегородская область
12054,Ж,39,Краснодарский край
12055,Ж,33,Краснодарский край
12056,М,40,Нижегородская область
12057,М,35,Оренбургская область
12058,М,29,Нижегородская область
12059,Ж,32,Краснодарский край
12060,Ж,33,Краснодарский край
12061,М,38,Оренбургская область
12062,Ж,24,Иркутская область
12063,М,39,Иркутская область
12064,Ж,33,Иркутская область
12065,Ж,34,Санкт-Петербург
12066,Ж,38,Краснодарский край
12067,Ж,30,Санкт-Петербург
12068,М,27,Оренбургская область
12069,М,30,Краснодарский край
12070,Ж,30,Иркутская область
12071,М,39,Санкт-Петербург
12072,Ж,26,Иркутская область
12073,М,37,Санкт-Петербург
12074,М,39,Краснодарский край
12075,М,37,Краснодарский край
12076,М,38,Оренбургская область
12077,М,36,Нижегородская область
12078,М,34,Краснодарский край
12079,Ж,38,Санкт-Петербург
12080,М,29,Санкт-Петербург
12081,М,38,Нижегородская область
12082,М,39,Нижегородская область
12083,М,37,Нижегородская область
12084,М,33,Нижегородская область
12085,Ж,22,Санкт-Петербург
12086,Ж,39,Республика Адыгея
12087,Ж,33,Санкт-Петербург
12088,М,31,Нижегородская область
12089,М,35,Иркутская область
12090,Ж,40,Санкт-Петербург
12091,М,26,Санкт-Петербург
12092,М,32,Нижегородская область
12093,Ж,39,Краснодарский край
12094,Ж,36,Астраханская область
12095,Ж,22,Оренбургская область
12096,Ж,37,Санкт-Петербург
12097,Ж,29,Краснодарский край
12098,М,31,Санкт-Петербург
12099,М,31,Нижегородская область
12100,Ж,35,Оренбургская область
12101,М,28,Нижегородская область
12102,М,41,Краснодарский край
12103,М,35,Санкт-Петербург
12104,Ж,38,Краснодарский край
12105,Ж,35,Краснодарский край
12106,М,30,Санкт-Петербург
12107,Ж,28,Нижегородская область
12108,М,31,Краснодарский край
12109,Ж,34,Оренбургская область
12110,Ж,43,Нижегородская область
12111,М,36,Иркутская область
12112,Ж,28,Оренбургская область
12113,М,30,Краснодарский край
12114,М,33,Астраханская область
12115,Ж,36,Иркутская область
12116,М,30,Иркутская область
12117,Ж,38,Иркутская область
12118,Ж,35,Иркутская область
12119,М,40,Санкт-Петербург
12120,Ж,34,Санкт-Петербург
12121,Ж,34,Санкт-Петербург
12122,М,44,Краснодарский край
12123,М,22,Санкт-Петербург
12124,М,30,Иркутская область
12125,М,40,Санкт-Петербург
12126,М,33,Нижегородская область
12127,Ж,27,Иркутская область
12128,Ж,39,Санкт-Петербург
12129,Ж,32,Нижегородская область
12130,М,43,Краснодарский край
12131,Ж,29,Нижегородская область
12132,Ж,36,Краснодарский край
12133,М,38,Нижегородская область
12134,М,32,Краснодарский край
12135,М,39,Оренбургская область
12136,Ж,29,Краснодарский край
12137,Ж,41,Краснодарский край
12138,Ж,36,Краснодарский край
12139,Ж,30,Иркутская область
12140,Ж,28,Санкт-Петербург
12141,Ж,31,Нижегородская область
12142,М,31,Санкт-Петербург
12143,Ж,30,Иркутская область
12144,Ж,32,Санкт-Петербург
12145,М,37,Краснодарский край
12146,Ж,36,Краснодарский край
12147,Ж,38,Оренбургская область
12148,М,33,Оренбургская область
12149,Ж,40,Нижегородская область
12150,М,33,Нижегородская область
12151,М,36,Иркутская область
12152,Ж,39,Нижегородская область
12153,Ж,38,Нижегородская область
12154,М,31,Краснодарский край
12155,М,45,Краснодарский край
12156,Ж,32,Санкт-Петербург
12157,М,36,Санкт-Петербург
12158,М,34,Иркутская область
12159,М,38,Санкт-Петербург
12160,М,23,Краснодарский край
12161,М,27,Краснодарский край
12162,Ж,43,Оренбургская область
12163,Ж,37,Санкт-Петербург
12164,М,33,Краснодарский край
12165,Ж,30,Краснодарский край
12166,Ж,36,Оренбургская область
12167,Ж,27,Краснодарский край
12168,Ж,25,Краснодарский край
12169,М,31,Нижегородская область
12170,Ж,33,Астраханская область
12171,Ж,36,Санкт-Петербург
12172,Ж,36,Иркутская область
12173,Ж,43,Краснодарский край
12174,М,29,Краснодарский край
12175,Ж,30,Краснодарский край
12176,М,33,Санкт-Петербург
12177,Ж,33,Краснодарский край
12178,Ж,37,Иркутская область
12179,М,27,Оренбургская область
12180,М,33,Астраханская область
12181,М,32,Санкт-Петербург
12182,М,33,Иркутская область
12183,Ж,35,Иркутская область
12184,М,37,Санкт-Петербург
12185,Ж,36,Краснодарский край
12186,М,36,Оренбургская область
12187,Ж,32,Иркутская область
12188,Ж,42,Иркутская область
12189,Ж,34,Санкт-Петербург
12190,М,34,Краснодарский край
12191,М,38,Краснодарский край
12192,Ж,38,Республика Адыгея
12193,М,36,Санкт-Петербург
12194,М,32,Республика Адыгея
12195,Ж,31,Нижегородская область
12196,Ж,41,Нижегородская область
12197,Ж,42,Нижегородская область
12198,Ж,39,Астраханская область
12199,Ж,37,Санкт-Петербург
12200,Ж,34,Иркутская область
12201,Ж,28,Краснодарский край
12202,Ж,28,Астраханская область
12203,Ж,43,Республика Адыгея
12204,Ж,33,Санкт-Петербург
12205,М,26,Иркутская область
12206,Ж,33,Санкт-Петербург
12207,М,34,Краснодарский край
12208,Ж,40,Нижегородская область
12209,М,33,Нижегородская область
12210,Ж,27,Санкт-Петербург
12211,М,28,Краснодарский край
12212,Ж,31,Санкт-Петербург
12213,Ж,32,Нижегородская область
12214,Ж,36,Краснодарский край
12215,М,34,Краснодарский край
12216,М,40,Санкт-Петербург
12217,Ж,25,Санкт-Петербург
12218,Ж,26,Санкт-Петербург
12219,Ж,36,Нижегородская область
12220,Ж,25,Краснодарский край
12221,Ж,33,Астраханская область
12222,Ж,34,Краснодарский край
12223,М,36,Астраханская область
12224,М,40,Иркутская область
12225,Ж,34,Краснодарский край
12226,М,36,Нижегородская область
12227,Ж,30,Оренбургская область
12228,М,30,Санкт-Петербург
12229,Ж,39,Нижегородская область
12230,Ж,37,Нижегородская область
12231,Ж,33,Краснодарский край
12232,Ж,34,Краснодарский край
12233,М,42,Санкт-Петербург
12234,М,31,Санкт-Петербург
12235,Ж,39,Краснодарский край
12236,Ж,41,Нижегородская область
12237,Ж,35,Краснодарский край
12238,Ж,40,Краснодарский край
12239,Ж,28,Краснодарский край
12240,М,39,Краснодарский край
12241,М,35,Иркутская область
12242,М,30,Санкт-Петербург
12243,Ж,31,Санкт-Петербург
12244,М,46,Краснодарский край
12245,Ж,38,Оренбургская область
12246,Ж,33,Нижегородская область
12247,М,35,Краснодарский край
12248,Ж,30,Краснодарский край
12249,М,36,Оренбургская область
12250,Ж,29,Иркутская область
12251,М,43,Санкт-Петербург
12252,Ж,34,Нижегородская область
12253,Ж,39,Санкт-Петербург
12254,Ж,30,Иркутская область
12255,Ж,23,Краснодарский край
12256,М,29,Санкт-Петербург
12257,Ж,35,Краснодарский край
12258,Ж,31,Нижегородская область
12259,М,36,Республика Адыгея
12260,Ж,34,Иркутская область
12261,М,37,Оренбургская область
12262,М,38,Иркутская область
12263,М,43,Санкт-Петербург
12264,М,37,Санкт-Петербург
12265,М,32,Краснодарский край
12266,Ж,40,Краснодарский край
12267,М,36,Краснодарский край
12268,М,46,Нижегородская область
12269,Ж,25,Санкт-Петербург
12270,М,34,Краснодарский край
12271,М,34,Краснодарский край
12272,Ж,35,Иркутская область
12273,М,35,Краснодарский край
12274,М,39,Краснодарский край
12275,Ж,32,Астраханская область
12276,М,28,Нижегородская область
12277,Ж,26,Краснодарский край
12278,М,30,Краснодарский край
12279,М,34,Санкт-Петербург
12280,Ж,41,Иркутская область
12281,Ж,38,Оренбургская область
12282,М,31,Нижегородская область
12283,М,37,Республика Адыгея
12284,Ж,50,Санкт-Петербург
12285,Ж,32,Санкт-Петербург
12286,Ж,34,Иркутская область
12287,Ж,29,Санкт-Петербург
12288,Ж,42,Санкт-Петербург
12289,М,34,Санкт-Петербург
12290,Ж,37,Иркутская область
12291,М,37,Санкт-Петербург
12292,Ж,40,Краснодарский край
12293,М,40,Оренбургская область
12294,Ж,30,Нижегородская область
12295,М,38,Санкт-Петербург
12296,М,28,Санкт-Петербург
12297,Ж,42,Санкт-Петербург
12298,Ж,40,Оренбургская область
12299,М,36,Оренбургская область
12300,М,39,Астраханская область
12301,М,26,Оренбургская область
12302,М,36,Санкт-Петербург
12303,Ж,38,Краснодарский край
12304,Ж,33,Краснодарский край
12305,М,36,Нижегородская область
12306,М,30,Иркутская область
12307,Ж,40,Краснодарский край
12308,М,29,Нижегородская область
12309,Ж,36,Иркутская область
12310,М,40,Нижегородская область
12311,М,33,Краснодарский край
12312,М,34,Астраханская область
12313,М,33,Краснодарский край
12314,Ж,28,Санкт-Петербург
12315,М,26,Санкт-Петербург
12316,М,22,Краснодарский край
12317,М,35,Оренбургская область
12318,Ж,31,Санкт-Петербург
12319,М,30,Краснодарский край
12320,Ж,39,Оренбургская область
12321,М,34,Санкт-Петербург
12322,Ж,42,Краснодарский край
12323,М,41,Иркутская область
12324,Ж,34,Санкт-Петербург
12325,М,30,Краснодарский край
12326,Ж,37,Краснодарский край
12327,Ж,31,Иркутская область
12328,Ж,33,Санкт-Петербург
12329,М,32,Нижегородская область
12330,Ж,19,Краснодарский край
12331,М,38,Иркутская область
12332,Ж,43,Иркутская область
12333,Ж,31,Санкт-Петербург
12334,Ж,34,Санкт-Петербург
12335,М,35,Краснодарский край
12336,М,33,Краснодарский край
12337,Ж,35,Санкт-Петербург
12338,Ж,35,Оренбургская область
12339,Ж,30,Краснодарский край
12340,М,24,Краснодарский край
12341,М,40,Краснодарский край
12342,М,32,Санкт-Петербург
12343,Ж,35,Санкт-Петербург
12344,Ж,33,Санкт-Петербург
12345,М,32,Санкт-Петербург
12346,Ж,26,Краснодарский край
12347,М,33,Оренбургская область
12348,М,35,Оренбургская область
12349,М,35,Краснодарский край
12350,М,35,Краснодарский край
12351,М,42,Санкт-Петербург
12352,Ж,30,Иркутская область
12353,М,29,Краснодарский край
12354,Ж,35,Санкт-Петербург
12355,М,28,Краснодарский край
12356,М,37,Астраханская область
12357,Ж,40,Краснодарский край
12358,М,39,Краснодарский край
12359,Ж,36,Краснодарский край
12360,Ж,39,Санкт-Петербург
12361,Ж,37,Иркутская область
12362,Ж,34,Нижегородская область
12363,Ж,36,Иркутская область
12364,М,36,Санкт-Петербург
12365,Ж,18,Нижегородская область
12366,М,30,Краснодарский край
12367,М,36,Иркутская область
12368,Ж,39,Краснодарский край
12369,М,33,Иркутская область
12370,Ж,43,Нижегородская область
12371,М,32,Нижегородская область
12372,М,27,Астраханская область
12373,М,39,Краснодарский край
12374,Ж,35,Оренбургская область
12375,Ж,30,Астраханская область
12376,М,36,Краснодарский край
12377,Ж,30,Нижегородская область
12378,Ж,31,Краснодарский край
12379,Ж,41,Республика Адыгея
12380,Ж,23,Иркутская область
12381,Ж,37,Краснодарский край
12382,М,43,Астраханская область
12383,М,32,Санкт-Петербург
12384,М,35,Санкт-Петербург
12385,М,41,Иркутская область
12386,Ж,27,Нижегородская область
12387,Ж,37,Краснодарский край
12388,М,31,Иркутская область
12389,М,35,Астраханская область
12390,Ж,30,Иркутская область
12391,Ж,31,Оренбургская область
12392,М,36,Нижегородская область
12393,Ж,38,Санкт-Петербург
12394,Ж,30,Иркутская область
12395,М,36,Краснодарский край
12396,Ж,34,Краснодарский край
12397,М,34,Санкт-Петербург
12398,Ж,33,Санкт-Петербург
12399,Ж,34,Республика Адыгея
12400,М,37,Санкт-Петербург
12401,Ж,41,Нижегородская область
12402,Ж,34,Иркутская область
12403,М,33,Краснодарский край
12404,М,29,Астраханская область
12405,Ж,27,Санкт-Петербург
12406,Ж,35,Оренбургская область
12407,М,31,Краснодарский край
12408,М,36,Оренбургская область
12409,М,36,Краснодарский край
12410,Ж,38,Санкт-Петербург
12411,М,23,Краснодарский край
12412,Ж,44,Санкт-Петербург
12413,Ж,40,Краснодарский край
12414,М,21,Оренбургская область
12415,М,33,Санкт-Петербург
12416,М,33,Краснодарский край
12417,М,36,Оренбургская область
12418,Ж,30,Санкт-Петербург
12419,Ж,38,Санкт-Петербург
12420,М,31,Санкт-Петербург
12421,М,35,Санкт-Петербург
12422,Ж,35,Иркутская область
12423,Ж,35,Санкт-Петербург
12424,Ж,32,Иркутская область
12425,М,38,Астраханская область
12426,М,32,Санкт-Петербург
12427,Ж,35,Санкт-Петербург
12428,Ж,38,Краснодарский край
12429,М,24,Санкт-Петербург
12430,Ж,37,Иркутская область
12431,М,40,Краснодарский край
12432,М,31,Краснодарский край
12433,М,38,Краснодарский край
12434,М,33,Краснодарский край
12435,Ж,43,Иркутская область
12436,М,34,Республика Адыгея
12437,Ж,39,Санкт-Петербург
12438,Ж,35,Санкт-Петербург
12439,М,40,Оренбургская область
12440,Ж,23,Краснодарский край
12441,Ж,38,Краснодарский край
12442,М,45,Краснодарский край
12443,Ж,29,Иркутская область
12444,М,45,Санкт-Петербург
12445,М,36,Оренбургская область
12446,Ж,32,Нижегородская область
12447,Ж,28,Краснодарский край
12448,М,45,Нижегородская область
12449,Ж,35,Нижегородская область
12450,Ж,32,Санкт-Петербург
12451,Ж,39,Иркутская область
12452,М,24,Санкт-Петербург
12453,М,40,Санкт-Петербург
12454,М,33,Краснодарский край
12455,Ж,35,Нижегородская область
12456,М,31,Астраханская область
12457,Ж,40,Санкт-Петербург
12458,Ж,36,Нижегородская область
12459,Ж,32,Иркутская область
12460,Ж,40,Краснодарский край
12461,М,43,Нижегородская область
12462,М,31,Краснодарский край
12463,Ж,26,Санкт-Петербург
12464,М,44,Санкт-Петербург
12465,Ж,42,Краснодарский край
12466,Ж,35,Краснодарский край
12467,М,42,Астраханская область
12468,Ж,40,Иркутская область
12469,М,35,Краснодарский край
12470,М,33,Иркутская область
12471,М,26,Нижегородская область
12472,М,40,Иркутская область
12473,Ж,42,Иркутская область
12474,М,31,Краснодарский край
12475,М,35,Краснодарский край
12476,М,32,Нижегородская область
12477,М,34,Республика Адыгея
12478,М,26,Нижегородская область
12479,Ж,39,Краснодарский край
12480,М,34,Санкт-Петербург
12481,Ж,24,Краснодарский край
12482,М,38,Санкт-Петербург
12483,М,32,Краснодарский край
12484,М,35,Краснодарский край
12485,Ж,37,Астраханская область
12486,М,31,Оренбургская область
12487,Ж,32,Краснодарский край
12488,Ж,34,Нижегородская область
12489,М,36,Иркутская область
12490,Ж,33,Оренбургская область
12491,М,37,Краснодарский край
12492,М,37,Нижегородская область
12493,Ж,40,Санкт-Петербург
12494,Ж,42,Нижегородская область
12495,М,36,Астраханская область
12496,Ж,39,Санкт-Петербург
12497,М,37,Санкт-Петербург
12498,М,37,Иркутская область
12499,М,31,Санкт-Петербург
12500,Ж,37,Санкт-Петербург
12501,Ж,28,Иркутская область
12502,Ж,37,Оренбургская область
12503,Ж,25,Краснодарский край
12504,М,40,Краснодарский край
12505,Ж,29,Оренбургская область
12506,М,29,Санкт-Петербург
12507,М,37,Краснодарский край
12508,М,41,Иркутская область
12509,М,31,Оренбургская область
12510,М,25,Санкт-Петербург
12511,Ж,26,Иркутская область
12512,М,34,Нижегородская область
12513,Ж,34,Краснодарский край
12514,Ж,32,Астраханская область
12515,Ж,36,Краснодарский край
12516,М,34,Санкт-Петербург
12517,Ж,34,Нижегородская область
12518,М,36,Краснодарский край
12519,Ж,30,Краснодарский край
12520,Ж,35,Иркутская область
12521,Ж,34,Иркутская область
12522,М,35,Иркутская область
12523,М,40,Краснодарский край
12524,Ж,39,Иркутская область
12525,М,27,Оренбургская область
12526,М,32,Санкт-Петербург
12527,Ж,32,Краснодарский край
12528,М,32,Санкт-Петербург
12529,М,34,Санкт-Петербург
12530,М,43,Краснодарский край
12531,М,38,Санкт-Петербург
12532,М,43,Краснодарский край
12533,Ж,28,Краснодарский край
12534,Ж,38,Краснодарский край
12535,М,30,Иркутская область
12536,М,33,Астраханская область
12537,М,31,Краснодарский край
12538,М,31,Краснодарский край
12539,Ж,36,Нижегородская область
12540,Ж,33,Нижегородская область
12541,Ж,38,Санкт-Петербург
12542,Ж,28,Иркутская область
12543,М,29,Оренбургская область
12544,М,39,Краснодарский край
12545,М,38,Иркутская область
12546,М,35,Оренбургская область
12547,Ж,28,Иркутская область
12548,Ж,38,Астраханская область
12549,М,35,Нижегородская область
12550,Ж,34,Иркутская область
12551,Ж,44,Краснодарский край
12552,Ж,40,Иркутская область
12553,Ж,35,Нижегородская область
12554,Ж,35,Краснодарский край
12555,М,34,Краснодарский край
12556,М,30,Санкт-Петербург
12557,М,31,Оренбургская область
12558,М,40,Краснодарский край
12559,Ж,25,Краснодарский край
12560,Ж,37,Иркутская область
12561,Ж,36,Нижегородская область
12562,Ж,35,Астраханская область
12563,Ж,34,Астраханская область
12564,Ж,37,Нижегородская область
12565,М,24,Оренбургская область
12566,Ж,40,Краснодарский край
12567,М,39,Иркутская область
12568,Ж,31,Санкт-Петербург
12569,М,37,Нижегородская область
12570,Ж,31,Санкт-Петербург
12571,Ж,34,Санкт-Петербург
12572,М,44,Оренбургская область
12573,Ж,33,Краснодарский край
12574,Ж,30,Оренбургская область
12575,М,41,Иркутская область
12576,Ж,40,Иркутская область
12577,М,33,Санкт-Петербург
12578,М,40,Краснодарский край
12579,М,35,Санкт-Петербург
12580,М,38,Санкт-Петербург
12581,Ж,36,Санкт-Петербург
12582,М,38,Санкт-Петербург
12583,Ж,28,Санкт-Петербург
12584,М,35,Нижегородская область
12585,Ж,35,Краснодарский край
12586,М,32,Санкт-Петербург
12587,М,37,Иркутская область
12588,М,37,Оренбургская область
12589,Ж,33,Астраханская область
12590,Ж,50,Санкт-Петербург
12591,Ж,32,Краснодарский край
12592,Ж,31,Иркутская область
12593,Ж,40,Санкт-Петербург
12594,М,32,Иркутская область
12595,М,33,Иркутская область
12596,Ж,39,Астраханская область
12597,М,40,Краснодарский край
12598,Ж,28,Краснодарский край
12599,Ж,23,Нижегородская область
12600,М,39,Нижегородская область
12601,М,33,Санкт-Петербург
12602,Ж,32,Краснодарский край
12603,М,35,Оренбургская область
12604,Ж,36,Нижегородская область
12605,Ж,39,Санкт-Петербург
12606,М,31,Краснодарский край
12607,Ж,36,Нижегородская область
12608,Ж,37,Астраханская область
12609,Ж,37,Оренбургская область
12610,М,38,Краснодарский край
12611,М,38,Астраханская область
12612,М,39,Краснодарский край
12613,Ж,32,Краснодарский край
12614,М,37,Республика Адыгея
12615,М,34,Иркутская область
12616,М,24,Краснодарский край
12617,Ж,31,Краснодарский край
12618,М,29,Иркутская область
12619,Ж,35,Оренбургская область
12620,М,29,Краснодарский край
12621,М,43,Оренбургская область
12622,Ж,33,Краснодарский край
12623,Ж,42,Нижегородская область
12624,М,42,Иркутская область
12625,Ж,29,Санкт-Петербург
12626,М,35,Нижегородская область
12627,М,37,Краснодарский край
12628,Ж,38,Краснодарский край
12629,Ж,36,Санкт-Петербург
12630,Ж,27,Санкт-Петербург
12631,М,34,Краснодарский край
12632,Ж,27,Нижегородская область
12633,Ж,37,Санкт-Петербург
12634,М,30,Нижегородская область
12635,М,42,Нижегородская область
12636,Ж,35,Иркутская область
12637,Ж,30,Иркутская область
12638,М,31,Краснодарский край
12639,М,26,Оренбургская область
12640,Ж,35,Иркутская область
12641,Ж,33,Иркутская область
12642,М,37,Оренбургская область
12643,М,35,Краснодарский край
12644,Ж,38,Республика Адыгея
12645,Ж,39,Республика Адыгея
12646,Ж,33,Нижегородская область
12647,М,25,Нижегородская область
12648,М,33,Нижегородская область
12649,Ж,33,Краснодарский край
12650,М,35,Нижегородская область
12651,Ж,28,Иркутская область
12652,Ж,34,Краснодарский край
12653,М,37,Иркутская область
